url,page_title,sub_title,introduction,summary_box,content,accordion
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/unsere-online-dienste,Unsere Online-Dienste,Daten anpassen,"Sie möchten Ihre persönlichen Daten anpassen, eine Beratung anfordern oder Ihre individuelle Versicherungsprämie berechnen? Unsere Online-Dienste stehen Ihnen im Self-Service 24/7 und 365 Tage im Jahr zur Verfügung.",,,"Daten anpassen Kundendaten Ich möchte meine Adresse oder meine Kontaktdaten ändern. Zur Adressänderung Kundendaten und Benachrichtigungen anpassen («Meine Mobiliar» Login erforderlich) Police Ich möchte meine Police anpassen. Zur Policenanpassung Fahrzeugwechsel Ich möchte einen Fahrzeugwechsel melden. Zum Fahrzeugwechsel Unterlagen anfordern Versicherungsnachweis Ich benötige einen Versicherungsnachweis. Versicherungsnachweis bestellen Grüne Versicherungskarte Ich benötige eine grüne Versicherungskarte. Grüne Versicherungskarte bestellen Europäisches Unfallprotokoll Ich benötige ein europäisches Unfallprotokoll. Europäisches Unfallprotokoll bestellen Vollmacht beantragen Ich möchte Zugriff auf Verträge von Verwandten oder anderen Angehörigen erhalten. Vollmacht beantragen («Meine Mobiliar» Login erforderlich) Vorfall melden Online Schadenmeldung Ich möchte einen Schaden melden. Online Schaden melden Online Rechtsfallmeldung Ich möchte einen Rechtsfall melden. Online Rechtsfall melden «Meine Mobiliar» nutzen Kundenportal Ich möchte mich im Kundenportal registrieren oder einloggen. Zum Login App Ich möchte die «Meine Mobiliar» App herunterladen. App Store Google Play Store Prämien berechnen und online abschliessen Hausrat- und Privathaftpflichtversicherung Mit wenigen Klicks können Sie die Prämie für Ihren Haushalt berechnen und Ihre individuelle Versicherung direkt abschliessen. Prämie berechnen Fahrrad-Kaskoversicherung Besitzen Sie ein oder mehrere Velos, dann ist die Fahrrad-Kaskoversicherung Ihre Versicherungslösung. Prämie berechnen Autoversicherung Sorglos auf der Strasse unterwegs – mit der Autoversicherung der Mobiliar. Kombinieren Sie bis zu fünf Versicherungen in einer einzigen Police: Haftpflicht, Kasko, 24 h CarAssistance, Unfall und Fahrzeugvertrags-Rechtsschutz. Prämie berechnen einfach online abschliessen. Prämie berechnen Motorradversicherung Versichern Sie Ihren Roller, Ihre Vespa oder Ihr Motorrad umfassend mit der Mobiliar Motorradversicherung. Haftpflicht, Kasko, 24 h CarAssistance, Unfall und Fahrzeugvertrags-Rechtsschutz – kombinieren Sie, wie es für Sie passt. Prämie berechnen Reiseversicherung Die flexible Lösung für ein gutes Gefühl unterwegs: Die Reiseversicherung bietet Ihnen einen Rundumschutz inkl. Annullationskosten-Versicherung und 24 h Personen-Assistance. Prämie berechnen Rechtsschutzversicherung für Privatpersonen Die Rechtsschutzversicherung der Protekta hilft bei rechtlichen Fragen und Problemen. Zum Beispiel mit Ihrem Vermieter oder Arbeitgeber, aber auch mit Versicherungen und Krankenkassen. Prämie berechnen Cyber-Schutz Versicherung Die Cyber-Schutz Versicherung der Mobiliar kombiniert Hilfe, wenn etwas passiert, mit Extras, die Sie im digitalen Alltag unterstützen – vielseitig, praktisch, unkompliziert und mit nur wenigen Klicks online abschliessbar. Prämie berechnen Unfallversicherung für Hausangestellte Wenn Sie eine Person in Ihrem Haushalt beschäftigen, sind Sie gesetzlich verpflichtet, diese gegen Unfall zu versichern. Die obligatorische Unfallversicherung gemäss UVG versichert Ihre Hausangestellten und schützt Sie vor allen finanziellen Folgen eines Unfalls – unkompliziert und sofort, mit einer tiefen Jahresprämie. Prämie berechnen Offerte anfragen Tierversicherung Die Haustierversicherung bezahlt die medizinischen Kosten, wenn Ihr Hund oder Ihre Katze krank wird oder einen Unfall hat. Offerte anfragen Gebäudeversicherung Die Gebäudeversicherung schützt Sie vor finanziellen Folgen von Feuer, Überschwemmung und Hochwasser. Offerte anfragen Oldtimerversicherung Mit der Oldtimerversicherung versichern Sie Ihren Oldtimer wie einen Neuwagen mit Haftpflicht, Kasko und Unfall – aber zum tieferen Preis. Offerte anfragen Vorsorge Check Mit dem Vorsorge Check verschaffen Sie sich einen Überblick über Ihre Vorsorgemöglichkeiten. Im Anschluss beraten wir Sie gern zu Ihrer individuellen Vorsorgelösung. Vorsorge Check starten Die Mietkautionsversicherung für Privatpersonen Die Mietkaution für Mietverträge können Sie online beantragen. Mietkaution beantragen Hypothek Mit einer Mobiliar Hypothek verwirklichen Sie Ihren Traum vom Eigenheim. Berechnen Sie Ihre Möglichkeiten einer Mobiliar Hypothek und lassen Sie sich von uns beraten. Hypothek berechnen Services für Unternehmen nutzen Beratungsanfrage für Unternehmen Lassen Sie sich individuell beraten. Zur Beratungsanfrage Rechtsschutzversicherung für Unternehmen Die Protekta Rechtsschutzversicherung bietet Ihrem Unternehmen Betriebs-, Verkehrs- und Immobilien-Rechtsschutz. Prämie berechnen Mietkautionsversicherung für Unternehmen Die Mietkaution für Geschäftsmietverträge kann online beantragt werden. Mietkaution beantragen Cyberversicherung für Unternehmen Unsere Cyberversicherung für Unternehmen bietet Ihnen umfangreiche Unterstützung bei virtuellen Problemen, damit Sie auch online sicher unterwegs sind. Wir unterstützen Sie von Datenverlust und -diebstahl über Diffamierung im Internet bis zur persönlichen IT Assistance. Prämie berechnen "
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/ausserrhoden/roland-lauper,Roland Lauper,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch,,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/stefan-schaerli,Stefan Schärli,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/luca-orsini,Luca Orsini,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/matthias-kurmann,Matthias Kurmann,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/michael-aerne,Michael Aerne,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/samuel-vogel,Samuel Vogel,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/rene-stalder,René Stalder,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/luca-peter,Luca Peter,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/rahel-mueller,Rahel Müller,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/christian-mueller,Christian Müller,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/lars-haefliger,Lars Häfliger,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/bruno-peter,Bruno Peter,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/esther-jordi,Esther Jordi,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/rita-romanelli,Rita Romanelli,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/martin-heinzmann,Martin Heinzmann,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/stefan-reichert,Stefan  Reichert,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/daniela-kneubuehler,Daniela Kneubühler,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/roger-galliker,Roger Galliker,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/bastian-tschopp,Bastian Tschopp,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/michelle-mueller,Michelle Müller,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/pascal-kjaer,Pascal Kjaer,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/eveline-duner,Eveline Duner,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/caroline-baettig,Caroline Bättig,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/karin-schnider,Karin Schnider,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/stephan-studer,Stephan Studer,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/lyenn-heller,Lyenn Heller,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/gratisboxen-fuer-ihren-umzug,Gratisboxen für Ihren Umzug,,,,"Wir unterstützen Ihren Umzug und stellen Ihnen während 14 Tagen kostenlos 10 stabile Kunststoffboxen inklusive Transportrollen zur Verfügung. Es freut uns sehr, Ihnen damit den Umzug zu erleichtern. Bis zum Zeitpunkt unserer definitiven Bestätigung per Mail ist die Anfrage ohne Gewähr. Es handelt sich dabei um ein regionales Angebot der Generalagentur Willisau-Entlebuch. ",
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/david-wyss,David Wyss,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/elena-meier,Elena Meier,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/nevio-mueller,Nevio Müller,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/mark-buechli,Mark Büchli,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/myriam-schaerli,Myriam Schärli,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/die-mobiliar-beteiligt-ihre-kundinnen-und-kunden-am-erfolg,Die Mobiliar beteiligt ihre Kundinnen und Kunden am Erfolg ,,"In der Region Willisau und Entlebuch fliessen 2.2 Millionen Franken an die Versicherten zurück: Von der freiwilligen Erfolgsbeteiligung in Form einer Prämienreduktion profitieren Kundinnen und Kunden der Mobiliar mit einer Haushalts-, Gebäude- und Rechtsschutzversicherung. Dies dank erfreulichem Geschäftsjahr 2022. ",,"Als genossenschaftlich verankertes Unternehmen lässt die Mobiliar ihre Kundinnen und Kunden am Erfolg teilhaben. Jährlich fliesst durchschnittlich rund ein Drittel des Gewinns an die Versicherten zurück. Auch jetzt, denn die Mobiliar blickt trotz eines herausfordernden Umfelds auf ein erfreuliches Geschäftsjahr 2022 zurück. «In der Region Willisau und Entlebuch erhöhte die Generalagentur das Prämienvolumen um 4 Prozent», sagt Generalagent Stefan Schärli. Prämienreduktion für Kundinnen und Kunden Wer bei der Mobiliar eine Haushalts- oder Gebäudeversicherung abgeschlossen hat, profitiert von einer Vergünstigung von je 20 Prozent. Kundinnen und Kunden mit einer Protekta-Rechtsschutzversicherung kommen erstmals in den Genuss einer Prämienreduktion und sparen 10 Prozent. 2.2 Millionen für die Region Im Einzugsgebiet der Generalagentur Willisau-Entlebuch fliessen so 2.2 Millionen Franken an die rund 24 000 Kundinnen und Kunden zurück. Insgesamt beteiligt die Mobiliar ihre Kundinnen und Kunden mit 195 Millionen Franken am Erfolg. Sie ist in der ganzen Schweiz und in Liechtenstein mit 80 Generalagenturen lokal verankert. Rund 2.2 Mio. Kundinnen und Kunden vertrauen auf die Mobiliar. Der Schadenaufwand im Einzugsgebiet der Generalagentur Willisau-Entlebuch betrug 2022 rund 22 Millionen Franken. «Ein Grossteil davon ist in Form von Aufträgen für die Schadenerledigung an regionale Unternehmen zurückgeflossen», sagt Stefan Schärli. Insgesamt verzeichnete die Generalagentur 10 000 Schadenfälle. Zu Buche schlugen insbesondere grosse Unwetterereignisse in den Monaten Juni, Juli und September. Die Generalagentur Willisau-Entlebuch Aktuell beschäftigt die Generalagentur Willisau-Entlebuch 44 Mitarbeitende – darunter 5 Lernende. Die Mobiliar Willisau-Entlebuch ist eine von 80 Unternehmergeneralagenturen in der Schweiz. Sie ist mit Standorten in Willisau und Schüpfheim nah bei ihren Kundinnen und Kunden. Die Mobiliar, 1826 als Genossenschaft gegründet, ist die älteste private Versicherungsgesellschaft der Schweiz. ",
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/yara-schnyder,Yara Schnyder,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/manuela-steiger,Manuela Steiger ,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/carmen-sager,Carmen  Sager,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/andrea-ming,Andrea Ming,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/jasmin-hunkeler,Jasmin Hunkeler,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/desiree-acar,Désirée Acar,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/barbara-ruckstuhl,Barbara Ruckstuhl,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/selina-birrer,Selina Birrer,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/urs-bucher,Urs Bucher,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/dieter-staffelbach,Dieter Staffelbach,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/martina-kaufmann,Martina Kaufmann,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/michael-loetscher,Michael Lötscher,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/pascal-zemp,Pascal Zemp,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/toni-steiger,Toni Steiger,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/willisau-entlebuch/marcel-albisser,Marcel Albisser,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/ihre-hypothek-bei-der-mobiliar,Ihre Hypothek bei der Mobiliar ,"Eigenheim finanzieren, vorsorgen, versichern ",,,"Mit einer gesamtheitlichen und persönlichen Beratung können wir die Komplexität der drei Themen Eigenheimfinanzierung, Versicherung und Vorsorge einfach und transparent aufzeigen. Und Ihnen damit eine rasche und unkomplizierte Lösung für Ihr Eigenheim bieten. Attraktive Konditionen: Wir bieten ein attraktives und konkurrenzfähiges Angebot, eine reibungslose Ablösung Ihrer bestehenden Hypothek und eine unkomplizierte Neufinanzierung Ihrer Immobilie. Für den Fall der Fälle: Wir denken auch an Ihre Vorsorgesituation und beleuchten die Tragbarkeit der Finanzierung bei Invalidität, im Todesfall sowie zum Pensionszeitpunkt. Damit Sie, Ihre Familie und Ihr Eigenheim in jedem Fall abgesichert sind. Jetzt Beratung anfordern ",
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen?all,,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/die-mobiliar-unterstuetzt-hochwasserschutzprojekt-in-schleitheim/die-mobiliar-unterstuetzt-hochwasserschutzprojekt-in-schleitheim?gallerySlide=3,Die Mobiliar unterstützt Hochwasserschutzprojekt in Schleitheim,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/die-mobiliar-unterstuetzt-hochwasserschutzprojekt-in-schleitheim/die-mobiliar-unterstuetzt-hochwasserschutzprojekt-in-schleitheim?gallerySlide=2,Die Mobiliar unterstützt Hochwasserschutzprojekt in Schleitheim,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/die-mobiliar-unterstuetzt-hochwasserschutzprojekt-in-schleitheim/die-mobiliar-unterstuetzt-hochwasserschutzprojekt-in-schleitheim?gallerySlide=1,Die Mobiliar unterstützt Hochwasserschutzprojekt in Schleitheim,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen,,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/philipp-frueh,Philipp Früh,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/hanspeter-schmid,Hanspeter Schmid,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/gilbert-szabo,Gilbert Szabo,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/yves-kunz,Yves Kunz,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/urs-knuchel,Urs Knuchel,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/andreas-winzeler,Andreas Winzeler,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/stefan-rutishauser,Stefan Rutishauser,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/sascha-winiger,Sascha  Winiger,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/tobias-moeckli,Tobias Möckli,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/roger-manser,Roger Manser,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/brigita-turkalj,Brigita Turkalj,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/andrea-iseli,Andrea Iseli,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/maik-d-alonzo,Maik D'Alonzo,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/stefan-wipf,Stefan Wipf,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/gianni-calligaro,Gianni Calligaro,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/viktorie-jirat,Viktorie Jirat ,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/philipp-hakios,Philipp Hakios,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/yasmina-schuetz,Yasmina Schütz,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/laura-meister,Laura Meister,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/jadranka-buehrer,Jadranka Bührer,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/rinor-alija,Rinor Alija,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/aline-keller,Aline Keller,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/laura-kusanic,Laura Kusanic,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/tanja-kyburz,Tanja Kyburz,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/jan-barth,Jan Barth,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/christina-schwendener,Christina Schwendener,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/diana-schlatter,Diana Schlatter,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/viviane-vich,Viviane Vich,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/jacqueline-rueegg,Jacqueline  Rüegg ,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/chantal-bollinger,Chantal Bollinger,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/linda-gysel,Linda Gysel,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/miriam-huebscher,Miriam Hübscher,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/jasmin-vonesch,Jasmin Vonesch,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/maro-perovic,Maro Perovic,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/tim-leu,Tim Leu,,,,,
https://www.mobiliar.ch/versicherungen-und-vorsorge/generalagenturen/schaffhausen/melisa-saipi,Melisa Saipi,,,,,
